URL,Title,Agency,Subagency,Category,Date Released,Date Updated,Time Period,Frequency,Description,Data.gov Data Category Type,Specialized Data Category Designation,Keywords,Citation,Agency Program Page,Agency Data Series Page,Unit of Analysis,Granularity,Geographic Coverage,Collection Mode,Data Collection Instrument,Data Dictionary/Variable List,Applicable Agency Information Quality Guideline Designation,Data Quality Certification,Privacy and Confidentiality,Technical Documentation,Additional Metadata,FGDC Compliance (Geospatial Only),Statistical Methodology,Sampling,Estimation,Weighting,Disclosure Avoidance,Questionnaire Design,Series Breaks,Non-response Adjustment,Seasonal Adjustment,Statistical Characteristics,Feeds Access Point,Feeds File Size,XML Access Point,XML File Size,CSV/TXT Access Point,CSV/TXT File Size,XLS Access Point,XLS File Size,KML/KMZ Access Point,KML File Size,ESRI Access Point,ESRI File Size,Map Access Point,Data Extraction Access Point,Widget Access Point
http://www.data.gov/details/16,Global Trade - World Copper Smelters,Department of the Interior,US Geological Survey,Geography and Environment,2003,2003,current as of 2003,as needed,Locations and characteristics of world copper smelters,Raw Data Catalog,Research,"Locations, characteristics, world, copper, smelters, federal data download, smelter inventory, industrial sites, mineral resources, international, federal datasets, environment, processing, refine, Commodities, Blast Furnace, facility",,<a href="http://mrdata.usgs.gov/">http://mrdata.usgs.gov/</a>,<a href="http://tin.er.usgs.gov/copper/">http://tin.er.usgs.gov/copper/</a>,site,individual plant sites,global,compilation by researchers,database form,included in metadata,Interior / US Geological Survey,Yes,Yes,<a href="http://tin.er.usgs.gov/copper/">http://tin.er.usgs.gov/copper/</a>,<a href="http://tin.er.usgs.gov/metadata/copper.xml">http://tin.er.usgs.gov/metadata/copper.xml</a>,,,,,,,,,,,,,,,,,,,,http://tin.er.usgs.gov/copper/output/copper-fLD.kml,58KB,http://tin.er.usgs.gov/copper/copper.zip,7KB,http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=http://tin.er.usgs.gov/copper/output/copper-fLD.kml,,
http://www.data.gov/details/17,Mineral Operations of Africa and the Middle East,Department of the Interior,US Geological Survey,Geography and Environment,2006,2006,current as of 2006,as needed,"Attributes of over 1,500 mineral facilities",Raw Data Catalog,Research,"Attributes, mineral, facilities, Africa, Middle, East, federal data download, mineral resources, operations, international mining facility locations, mines, plants, mills, federal datasets, environment, commodity, mineral facilities, refineries, gold, diamonds, silver, capacity, processing plant",,<a href="http://mrdata.usgs.gov/">http://mrdata.usgs.gov/</a>,<a href="http://tin.er.usgs.gov/mineral-operations/africa-middle-east/">http://tin.er.usgs.gov/mineral-operations/africa-middle-east/</a>,site,individual plant sites,"Africa, Middle East",compilation by researchers,database form,included in metadata,Interior / US Geological Survey,Yes,Yes,<a href="http://tin.er.usgs.gov/mineral-operations/africa-middle-east/">http://tin.er.usgs.gov/mineral-operations/africa-middle-east/</a>,<a href="http://tin.er.usgs.gov/metadata/ofr-2006-1135.xml">http://tin.er.usgs.gov/metadata/ofr-2006-1135.xml</a>,,,,,,,,,,,,,,,,,,,,,,http://tin.er.usgs.gov/mineral-operations/africa-middle-east/minops_ame.zip,91KB,,,
http://www.data.gov/details/18,Mineral Operations of Latin America and Canada,Department of the Interior,US Geological Survey,Geography and Environment,2006,2006,current as of 2006,as needed,Attributes of over 900 mineral facilities,Raw Data Catalog,Research,"Attributes, mineral, facilities, Latin America, Canada, federal data download, mineral resources, operations, international mining facility locations, mines, plants, mills, federal datasets, environment, commodity, mineral facilities, refineries, gold, diamonds, silver, capacity, processing plant",,<a href="http://mrdata.usgs.gov/">http://mrdata.usgs.gov/</a>,<a href="http://tin.er.usgs.gov/mineral-operations/latin-america-canada/">http://tin.er.usgs.gov/mineral-operations/latin-america-canada/</a>,site,individual plant sites,"South America, Central America, Canada",compilation by researchers,database form,included in metadata,Interior / US Geological Survey,Yes,Yes,<a href="http://tin.er.usgs.gov/mineral-operations/latin-america-canada/">http://tin.er.usgs.gov/mineral-operations/latin-america-canada/</a>,<a href="http://tin.er.usgs.gov/metadata/ofr-2006-1375.xml">http://tin.er.usgs.gov/metadata/ofr-2006-1375.xml</a>,,,,,,,,,,,,,,,,,,,,,,http://tin.er.usgs.gov/mineral-operations/latin-america-canada/minops_lac.zip,81KB,,,
http://www.data.gov/details/19,Geology of the Coterminous United States,Department of the Interior,US Geological Survey,Geography and Environment,1974,1994,timeless,none planned,"A digital version of the Geologic Map of the United States, originally published at a scale of 1:2,500,000 (King and Beikman, 1974b). It excludes Alaska and Hawaii.",Raw Data Catalog,Research,"digital, Geologic, Map, scale, 1:2, 500, 000, King, Beikman, 1974b, federaldata download, continental United States, USGS, bedrock geologic units, geology, digital version of US geological map, federal datasets, environment, Coterminous US, geologic maps, lithostratigraphy, faults, rocks, bedrock",,<a href="http://mrdata.usgs.gov/">http://mrdata.usgs.gov/</a>,<a href="http://tin.er.usgs.gov/geology/us/">http://tin.er.usgs.gov/geology/us/</a>,generalized geologic formation,generalized geologic formation,Coterminous US,compilation by researchers,various,included in metadata,Interior / US Geological Survey,Yes,Yes,<a href="http://tin.er.usgs.gov/geology/us/">http://tin.er.usgs.gov/geology/us/</a>,<a href="http://tin.er.usgs.gov/metadata/dds-11.xml">http://tin.er.usgs.gov/metadata/dds-11.xml</a>,,,,,,,,,,,,,,,,,,,,,,http://tin.er.usgs.gov/geology/us/kbgeology.zip,14.2MB,,,
http://www.data.gov/details/20,Ages from the National Geochronological Database,Department of the Interior,US Geological Survey,Geography and Environment,1995,1995,data obtained through 1995,none planned,"A subset of the National Geochronological Database as of 1995. Shows the distribution of published K/Ar and Ar/Ar age determinations in the US. Sample location, rock description, analytical data, age, interpretation, and bibliographic reference are given.",Raw Data Catalog,Research,"Geochronological, Dating, 1995, K/Ar, Ar/Ar, Potassium, Argon, rock, description, analytical data, age, federal data download, Potassium-argon analysis, geochemistry, mineral resources, geochronology, federal datasets, environment, radiometric age, age, aging, shapefile",,<a href="http://mrdata.usgs.gov/">http://mrdata.usgs.gov/</a>,<a href="http://tin.er.usgs.gov/karage/">http://tin.er.usgs.gov/karage/</a>,sample,individual sample analyses,"Conterminous US, Alaska",compilation by researchers,National Geochronologic Database,included in metadata,Interior / US Geological Survey,Yes,Yes,<a href="http://tin.er.usgs.gov/karage/">http://tin.er.usgs.gov/karage/</a>,<a href="http://tin.er.usgs.gov/metadata/karage.xml">http://tin.er.usgs.gov/metadata/karage.xml</a>,,,,,,,,,,,,,,,,,,,,,,http://tin.er.usgs.gov/karage/karage.zip,757KB,,,
http://www.data.gov/details/21,National Geochemical Survey Database,Department of the Interior,US Geological Survey,Geography and Environment,2004,2008,data obtained through 2007,ongoing data collection,"National-scale geochemical analysis of stream sediments and soils in the US, from existing data, reanalysis of existing samples, and new sampling. Goal for sample density is one per 289 square km. ",Raw Data Catalog,Research,"geochemical, analysis, stream, sediment, soil, sampling, federal datasets, federal data download, atomic absorption analysis, atomic emission spectrometry, geochemistry, lithostratigraphy, neutron activation analysis, soil chemistry, unconsolidated deposits, environment, stream sediments, Chemical analysis, Field sampling, Mercury, Arsenic",,<a href="http://mrdata.usgs.gov/">http://mrdata.usgs.gov/</a>,<a href="http://tin.er.usgs.gov/geochem/">http://tin.er.usgs.gov/geochem/</a>,sample,individual sample analyses,"Conterminous US, Alaska",compilation by researchers,relational database,included in metadata and documentation,Interior / US Geological Survey,Yes,Yes,<a href="http://tin.er.usgs.gov/geochem/">http://tin.er.usgs.gov/geochem/</a>,<a href="http://tin.er.usgs.gov/metadata/ofr-2004-1001.xml">http://tin.er.usgs.gov/metadata/ofr-2004-1001.xml</a>,,,,,,,,,,,,,,,,,,,,,,http://tin.er.usgs.gov/geochem/ngs.zip,6.1MB,,,
http://www.data.gov/details/22,Geochemistry of Sediments in the US from the (NURE-HSSR) Database ,Department of the Interior,US Geological Survey,Geography and Environment,1997,2004,data collection through 1980,none planned,"Geochemical analyses of sediment samples throughout the U.S. collected by the hydrogeochemical and stream sediment reconnaissance (HSSR) phase of the National Uranium Resource Evaluation (NURE) program. This database contains 397,625 records. ",Raw Data Catalog,Research,"Geochemical, Geochem, sediment, hydrogeochemical, stream, HSSR, Uranium, Resource, NURE , federal datasets, federal data download, chemical analysis, unconsolidated deposits, geochemistry, environment, water, stream sediments, soils, groundwater, surface water, KML, shapefile",,<a href="http://mrdata.usgs.gov/">http://mrdata.usgs.gov/</a>,<a href="http://tin.er.usgs.gov/nure/sediment/">http://tin.er.usgs.gov/nure/sediment/</a>,sample,individual sample analyses,"Conterminous US, Alaska",compilation by researchers as part of the NURE program,relational database,included in metadata,Interior / US Geological Survey,Yes,Yes,<a href="http://tin.er.usgs.gov/nure/sediment/">http://tin.er.usgs.gov/nure/sediment/</a>,<a href="http://tin.er.usgs.gov/metadata/nurehssr.xml">http://tin.er.usgs.gov/metadata/nurehssr.xml</a>,,,,,,,,,,,,,,,,,,,,,,http://tin.er.usgs.gov/nure/sediment/nuresed.zip,31.0MB,,,
http://www.data.gov/details/23,Geochemistry of Water Samples in the US from the NURE-HSSR Database ,Department of the Interior,US Geological Survey,Geography and Environment,1997,2004,data collection through 1980,none planned,"Geochemical analyses of water samples throughout the U.S. collected by the hydrogeochemical and stream sediment reconnaissance (HSSR) phase of the National Uranium Resource Evaluation (NURE) program. This database contains 335,547 records. ",Raw Data Catalog,Research,"Geochemistry, Water Sample, Water, Sample, NURE, HSSR, federal datasets, federal data download, chemical analysis, water properties, geochemistry, environment, stream sediments, soils, groundwater, surface water",,<a href="http://mrdata.usgs.gov/">http://mrdata.usgs.gov/</a>,<a href="http://tin.er.usgs.gov/nure/water/">http://tin.er.usgs.gov/nure/water/</a>,sample,individual sample analyses,"Conterminous US, Alaska",compilation by researchers as part of the NURE program,relational database,included in metadata,Interior / US Geological Survey,Yes,Yes,<a href="http://tin.er.usgs.gov/nure/water/">http://tin.er.usgs.gov/nure/water/</a>,<a href="http://tin.er.usgs.gov/metadata/nurehssr.xml">http://tin.er.usgs.gov/metadata/nurehssr.xml</a>,,,,,,,,,,,,,,,,,,,,,,http://tin.er.usgs.gov/nure/water/nurewtr.zip,22.0MB,,,
http://www.data.gov/details/24,Geochemistry of Sediments from the PLUTO Database ,Department of the Interior,US Geological Survey,Geography and Environment,1998,2001,samples collected 1963-1995,none planned,"Geochemical data for unconsolidated sediments (stream sediments, lake sediments, etc.) collected in the US and analyzed by the USGS. These data were originally entered in the PLUTO database, which is now merged into the National Geochemistry Database.",Raw Data Catalog,Research,"Geochemistry, Water Sample, Water, Sample, PLUTO, federal datasets, federal data download, chemical analysis, unconsolidated deposits, geochemistry, USGS, unconsolidated sediments, streams, lakes, deposition, rock",,<a href="http://mrdata.usgs.gov/">http://mrdata.usgs.gov/</a>,<a href="http://tin.er.usgs.gov/pluto/sediment/">http://tin.er.usgs.gov/pluto/sediment/</a>,sample,individual sample analyses,"Conterminous US, Alaska",collection by researchers,relational database,included in metadata,Interior / US Geological Survey,Yes,Yes,<a href="http://tin.er.usgs.gov/metadata/plutosed.xml">http://tin.er.usgs.gov/metadata/plutosed.xml</a>,<a href="http://tin.er.usgs.gov/pluto/sediment/">http://tin.er.usgs.gov/pluto/sediment/</a>,,,,,,,,,,,,,,,,,,,,,,http://tin.er.usgs.gov/pluto/sediment/plutosed.zip,6.3MB,,,
http://www.data.gov/details/25,Geochemistry of Soils from the PLUTO Database,Department of the Interior,US Geological Survey,Geography and Environment,1998,2001,samples collected 1960-1995,none planned,Geochemical data for soils collected in the United States and analyzed by the USGS. The data were originally entered into the in-house PLUTO database. This is a subset of DDS-47.,Raw Data Catalog,Research,"Geography, geochemist, environment, soil, DDS-47, federal datasets, federal data download, chemical analysis, deposits, geochemistry, USGS, inorganic geochemical data, Soil sample analysis, Soil chemistry, Unconsolidated deposits, Mineral Resources Program",,<a href="http://mrdata.usgs.gov/">http://mrdata.usgs.gov/</a>,<a href="http://tin.er.usgs.gov/metadata/plutosoil.xml">http://tin.er.usgs.gov/metadata/plutosoil.xml</a>,sample,individual sample analyses,"Conterminous US, Alaska",collection by researchers,relational database,included in metadata,Interior / US Geological Survey,Yes,Yes,<a href="http://tin.er.usgs.gov/metadata/plutosoil.xml">http://tin.er.usgs.gov/metadata/plutosoil.xml</a>,<a href="http://tin.er.usgs.gov/pluto/soil/">http://tin.er.usgs.gov/pluto/soil/</a>,,,,,,,,,,,,,,,,,,,,,,http://tin.er.usgs.gov/pluto/soil/plutosoil.zip,3.0MB,,,
http://www.data.gov/details/26,Geochemistry of Sediments from the Rock Analysis Storage System (RASS) Database ,Department of the Interior,US Geological Survey,Geography and Environment,2001,2001,samples collected 1965-1988,none planned,"Geochemical data for unconsolidated sediments (stream sediments, lake sediments, etc.) collected by USGS personnel and analyzed by USGS. These data were part of the Rock Analysis Storage System and are now merged into the National Geochemistry Database.",Raw Data Catalog,Research,"Geography, geochemist, environment, soil, RASS, sediment, lake, stream, rock, federal datasets, federal data download, unconsolidated deposits, unconsolidated sediments, water, surface water",,<a href="http://mrdata.usgs.gov/">http://mrdata.usgs.gov/</a>,<a href="http://tin.er.usgs.gov/rass/sediment/">http://tin.er.usgs.gov/rass/sediment/</a>,sample,individual sample analyses,"Conterminous US, Alaska",collection by researchers,relational database,included in metadata,Interior / US Geological Survey,Yes,Yes,<a href="http://tin.er.usgs.gov/rass/sediment/">http://tin.er.usgs.gov/rass/sediment/</a>,<a href="http://tin.er.usgs.gov/metadata/rasssed.xml">http://tin.er.usgs.gov/metadata/rasssed.xml</a>,,,,,,,,,,,,,,,,,,,,,,http://tin.er.usgs.gov/pluto/soil/plutosoil.zip,3.0MB,,,
http://www.data.gov/details/27,Geochemistry of Soils from the Rock Analysis Storage System (RASS) Database ,Department of the Interior,US Geological Survey,Geography and Environment,2001,2001,samples collected 1965-1988,none planned,Geochemical data for soils collected by USGS personnel and analyzed by USGS. These data were part of the Rock Analysis Storage System and are now merged into the National Geochemistry Database.,Raw Data Catalog,Research,"Geography, geochemist, environment, soil, RASS, sediment, lake, stream, rock, federal datasets, federal data download, chemical analysis, unconsolidated deposits, geochemistry, USGS, unconsolidated sediments, water, surface water",,<a href="http://mrdata.usgs.gov/">http://mrdata.usgs.gov/</a>,<a href="http://tin.er.usgs.gov/rass/soil/">http://tin.er.usgs.gov/rass/soil/</a>,sample,individual sample analyses,"Conterminous US, Alaska",collection by researchers,relational database,included in metadata,Interior / US Geological Survey,Yes,Yes,<a href="http://tin.er.usgs.gov/rass/soil/">http://tin.er.usgs.gov/rass/soil/</a>,<a href="http://tin.er.usgs.gov/metadata/rasssoil.xml">http://tin.er.usgs.gov/metadata/rasssoil.xml</a>,,,,,,,,,,,,,,,,,,,,,,http://tin.er.usgs.gov/rass/soil/rasssoil.zip,1.6MB,,,
http://www.data.gov/details/28,Chemical Analyses of Soils and other Surficial Materials of the Coterminous US,Department of the Interior,US Geological Survey,Geography and Environment,1981,1981,samples collected 1958-1976,none planned,Geochemistry of soils and other regoliths collected and analyzed by Hans Shacklette and colleagues from 1958 until about 1976,Raw Data Catalog,Research,"Geography, chemical, contemporaneous, surface, surficial, regoliths, environment, soil, coterminous, federal datasets, federal data download, chemical analysis, unconsolidated deposits, geochemistry, USGS, environment, soil geochemistry, Mineral Resources Program, KML, Shapefile",,<a href="http://mrdata.usgs.gov/">http://mrdata.usgs.gov/</a>,<a href="http://tin.er.usgs.gov/ussoils/">http://tin.er.usgs.gov/ussoils/</a>,sample,individual sample analyses,Coterminous US,collection by researchers,relational database,included in metadata,Interior / US Geological Survey,Yes,Yes,<a href="http://tin.er.usgs.gov/ussoils/">http://tin.er.usgs.gov/ussoils/</a>,<a href="http://tin.er.usgs.gov/metadata/ofr-81-197.xml">http://tin.er.usgs.gov/metadata/ofr-81-197.xml</a>,,,,,,,,,,,,,,,,,,,,,,http://tin.er.usgs.gov/ussoils/ussoils.zip,131KB,,,
http://www.data.gov/details/29,"Worldwide M2.5+ Earthquakes, Past 7 Days",Department of the Interior,US Geological Survey,Geography and Environment,today-7days,continuously,continuously,continuously,"Real-time, worldwide earthquake list for the past 7 days",Raw Data Catalog,Surveillance,"earthquake, quake, temblor, hypocenter, epicenter, catalog, ANSS, GSN, federal datasets, federal data downloadaftershock, epicenter, fault, foreshock, geologist, geophysics, hazard, intensity, intensity scale, magnitude, magnitude scale, mercalli, plate, richter, seismic, seismicity, seismogram, seismograph, seismologist, seismology, subduction, tectonics, tsunami, environment, real time, landslide, Volcano, Waveforms, aftershock, focal mechanism",ANSS,<a href="http://earthquake.usgs.gov/eqcenter/catalogs/">http://earthquake.usgs.gov/eqcenter/catalogs/</a>,<a href="http://earthquake.usgs.gov/eqcenter/catalogs/">http://earthquake.usgs.gov/eqcenter/catalogs/</a>,coordinates (lat-lon),longtitude/lattitude ,global,person/computer,<a href="http://earthquake.usgs.gov/research/topics.php?areaID=12">http://earthquake.usgs.gov/research/topics.php?areaID=12</a>,<a href="ftp://www.ncedc.org/pub/doc/cat5/cnss.catalog.5">ftp://www.ncedc.org/pub/doc/cat5/cnss.catalog.5</a>,Interior / US Geological Survey,Yes,Yes,<a href="http://earthquake.usgs.gov/eqcenter/catalogs/">http://earthquake.usgs.gov/eqcenter/catalogs/</a>,<a href="http://earthquake.usgs.gov/eqcenter/aboutmaps.php">http://earthquake.usgs.gov/eqcenter/aboutmaps.php</a>,,,,,,,,,,,,,,http://earthquake.usgs.gov/eqcenter/catalogs/7day-M2.5.xml,157KB,,,,,,,,,,,
http://www.data.gov/details/30,"Worldwide M2.5+ Earthquakes, Past Day",Department of the Interior,US Geological Survey,Geography and Environment,today-7days,continuously,continuously,continuously,"Real-time, worldwide earthquake list for the past day",Raw Data Catalog,Surveillance,"earthquake, quake, temblor, hypocenter, epicenter, catalog, ANSS, GSN, federal datasets, federal data downloadaftershock, epicenter, fault, foreshock, geologist, geophysics, hazard, intensity, intensity scale, magnitude, magnitude scale, mercalli, plate, richter, seismic, seismicity, seismogram, seismograph, seismologist, seismology, subduction, tectonics, tsunami, environment, real time, landslide, Volcano, Waveforms, aftershock, focal mechanism",ANSS,<a href="http://earthquake.usgs.gov/eqcenter/catalogs/">http://earthquake.usgs.gov/eqcenter/catalogs/</a>,<a href="http://earthquake.usgs.gov/eqcenter/catalogs/">http://earthquake.usgs.gov/eqcenter/catalogs/</a>,coordinates (lat-lon),longtitude/lattitude ,global,person/computer,<a href="http://earthquake.usgs.gov/research/topics.php?areaID=12">http://earthquake.usgs.gov/research/topics.php?areaID=12</a>,<a href="ftp://www.ncedc.org/pub/doc/cat5/cnss.catalog.5">ftp://www.ncedc.org/pub/doc/cat5/cnss.catalog.5</a>,Interior / US Geological Survey,Yes,Yes,<a href="http://earthquake.usgs.gov/eqcenter/catalogs/">http://earthquake.usgs.gov/eqcenter/catalogs/</a>,<a href="http://earthquake.usgs.gov/eqcenter/aboutmaps.php">http://earthquake.usgs.gov/eqcenter/aboutmaps.php</a>,,,,,,,,,,,,,,http://earthquake.usgs.gov/eqcenter/catalogs/1day-M2.5.xml,157KB,,,,,,,,,,,
http://www.data.gov/details/31,"Worldwide M5+ Earthquakes, Past 7 Days",Department of the Interior,US Geological Survey,Geography and Environment,today-7days,continuously,continuously,continuously,"Real-time, worldwide earthquake list for the past 7 days",Raw Data Catalog,Surveillance,"earthquake, quake, temblor, hypocenter, epicenter, catalog, ANSS, GSN, federal datasets, federal data downloadaftershock, epicenter, fault, foreshock, geologist, geophysics, hazard, intensity, intensity scale, magnitude, magnitude scale, mercalli, plate, richter, seismic, seismicity, seismogram, seismograph, seismologist, seismology, subduction, tectonics, tsunami, environment, real time, landslide, Volcano, Waveforms, aftershock, focal mechanism",ANSS,<a href="http://earthquake.usgs.gov/eqcenter/catalogs/">http://earthquake.usgs.gov/eqcenter/catalogs/</a>,<a href="http://earthquake.usgs.gov/eqcenter/catalogs/">http://earthquake.usgs.gov/eqcenter/catalogs/</a>,coordinates (lat-lon),longtitude/lattitude ,global,person/computer,<a href="http://earthquake.usgs.gov/research/topics.php?areaID=12">http://earthquake.usgs.gov/research/topics.php?areaID=12</a>,<a href="ftp://www.ncedc.org/pub/doc/cat5/cnss.catalog.5">ftp://www.ncedc.org/pub/doc/cat5/cnss.catalog.5</a>,Interior / US Geological Survey,Yes,Yes,<a href="http://earthquake.usgs.gov/eqcenter/catalogs/">http://earthquake.usgs.gov/eqcenter/catalogs/</a>,<a href="http://earthquake.usgs.gov/eqcenter/aboutmaps.php">http://earthquake.usgs.gov/eqcenter/aboutmaps.php</a>,,,,,,,,,,,,,,http://earthquake.usgs.gov/eqcenter/catalogs/7day-M5.xml,28KB,,,,,,,,,,,
http://www.data.gov/details/32,"Worldwide M1+ Earthquakes, Past Hour",Department of the Interior,US Geological Survey,Geography and Environment,today-7days,continuously,continuously,continuously,"Real-time, worldwide earthquake list for the past hour",Raw Data Catalog,Surveillance,"earthquake, quake, temblor, hypocenter, epicenter, catalog, ANSS, GSN, federal datasets, federal data downloadaftershock, epicenter, fault, foreshock, geologist, geophysics, hazard, intensity, intensity scale, magnitude, magnitude scale, mercalli, plate, richter, seismic, seismicity, seismogram, seismograph, seismologist, seismology, subduction, tectonics, tsunami, environment, real time, landslide, Volcano, Waveforms, aftershock, focal mechanism",ANSS,<a href="http://earthquake.usgs.gov/eqcenter/catalogs/">http://earthquake.usgs.gov/eqcenter/catalogs/</a>,<a href="http://earthquake.usgs.gov/eqcenter/catalogs/">http://earthquake.usgs.gov/eqcenter/catalogs/</a>,coordinates (lat-lon),longtitude/lattitude ,global,person/computer,<a href="http://earthquake.usgs.gov/research/topics.php?areaID=12">http://earthquake.usgs.gov/research/topics.php?areaID=12</a>,<a href="ftp://www.ncedc.org/pub/doc/cat5/cnss.catalog.5">ftp://www.ncedc.org/pub/doc/cat5/cnss.catalog.5</a>,Interior / US Geological Survey,Yes,Yes,<a href="http://earthquake.usgs.gov/eqcenter/catalogs/">http://earthquake.usgs.gov/eqcenter/catalogs/</a>,<a href="http://earthquake.usgs.gov/eqcenter/aboutmaps.php">http://earthquake.usgs.gov/eqcenter/aboutmaps.php</a>,,,,,,,,,,,,,,,,http://earthquake.usgs.gov/eqcenter/catalogs/eqs1hour-M1.txt,1KB,,,,,,,,,
http://www.data.gov/details/33,"Worldwide M1+ Earthquakes, Past Day",Department of the Interior,US Geological Survey,Geography and Environment,today-7days,continuously,continuously,continuously,"Real-time, worldwide earthquake list for the past day",Raw Data Catalog,Surveillance,"earthquake, quake, temblor, hypocenter, epicenter, catalog, ANSS, GSN, federal datasets, federal data downloadaftershock, epicenter, fault, foreshock, geologist, geophysics, hazard, intensity, intensity scale, magnitude, magnitude scale, mercalli, plate, richter, seismic, seismicity, seismogram, seismograph, seismologist, seismology, subduction, tectonics, tsunami, environment, real time, landslide, Volcano, Waveforms, aftershock, focal mechanism",ANSS,<a href="http://earthquake.usgs.gov/eqcenter/catalogs/">http://earthquake.usgs.gov/eqcenter/catalogs/</a>,<a href="http://earthquake.usgs.gov/eqcenter/catalogs/">http://earthquake.usgs.gov/eqcenter/catalogs/</a>,coordinates (lat-lon),longtitude/lattitude ,global,person/computer,<a href="http://earthquake.usgs.gov/research/topics.php?areaID=12">http://earthquake.usgs.gov/research/topics.php?areaID=12</a>,<a href="ftp://www.ncedc.org/pub/doc/cat5/cnss.catalog.5">ftp://www.ncedc.org/pub/doc/cat5/cnss.catalog.5</a>,Interior / US Geological Survey,Yes,Yes,<a href="http://earthquake.usgs.gov/eqcenter/catalogs/">http://earthquake.usgs.gov/eqcenter/catalogs/</a>,<a href="http://earthquake.usgs.gov/eqcenter/aboutmaps.php">http://earthquake.usgs.gov/eqcenter/aboutmaps.php</a>,,,,,,,,,,,,,,,,http://earthquake.usgs.gov/eqcenter/catalogs/eqs1day-M1.txt,11KB,,,,,,,,,
http://www.data.gov/details/34,"Worldwide M1+ Earthquakes, Past 7 Days",Department of the Interior,US Geological Survey,Geography and Environment,today-7days,continuously,continuously,continuously,"Real-time, worldwide earthquake list for the past 7 days",Raw Data Catalog,Surveillance,"earthquake, quake, temblor, hypocenter, epicenter, catalog, ANSS, GSN, federal datasets, federal data downloadaftershock, epicenter, fault, foreshock, geologist, geophysics, hazard, intensity, intensity scale, magnitude, magnitude scale, mercalli, plate, richter, seismic, seismicity, seismogram, seismograph, seismologist, seismology, subduction, tectonics, tsunami, environment, real time, landslide, Volcano, Waveforms, aftershock, focal mechanism",ANSS,<a href="http://earthquake.usgs.gov/eqcenter/catalogs/">http://earthquake.usgs.gov/eqcenter/catalogs/</a>,<a href="http://earthquake.usgs.gov/eqcenter/catalogs/">http://earthquake.usgs.gov/eqcenter/catalogs/</a>,coordinates (lat-lon),longtitude/lattitude ,global,person/computer,<a href="http://earthquake.usgs.gov/research/topics.php?areaID=12">http://earthquake.usgs.gov/research/topics.php?areaID=12</a>,<a href="ftp://www.ncedc.org/pub/doc/cat5/cnss.catalog.5">ftp://www.ncedc.org/pub/doc/cat5/cnss.catalog.5</a>,Interior / US Geological Survey,Yes,Yes,<a href="http://earthquake.usgs.gov/eqcenter/catalogs/">http://earthquake.usgs.gov/eqcenter/catalogs/</a>,<a href="http://earthquake.usgs.gov/eqcenter/aboutmaps.php">http://earthquake.usgs.gov/eqcenter/aboutmaps.php</a>,,,,,,,,,,,,,,,,http://earthquake.usgs.gov/eqcenter/catalogs/eqs7day-M1.txt,103KB,,,http://earthquake.usgs.gov/eqcenter/catalogs/eqs7day-depth.kmz,12.2KB,,,,,
